Longitude..x.,Latitude..y.,Year,Month,Province,Mean.Temp...C.
-65.52,44.75,1999,2,NS ,-1.1
-65.52,44.75,1999,3,NS ,3.5
-65.52,44.75,1999,4,NS ,6.3
-65.52,44.75,1999,5,NS ,14.2
-65.52,44.75,1999,6,NS ,17.2
-65.52,44.75,1999,7,NS ,19.8
-65.52,44.75,1999,8,NS ,18.6
-65.52,44.75,1999,9,NS ,18.2
-65.52,44.75,1999,11,NS ,6.7
-65.52,44.75,1999,12,NS ,4
-65.52,44.75,2000,1,NS ,0.7
-65.52,44.75,2000,2,NS ,-1.3
-65.52,44.75,2000,3,NS ,3.6
-65.52,44.75,2000,4,NS ,6.3
-65.52,44.75,2000,5,NS ,10.3
-65.52,44.75,2000,6,NS ,15.1
-65.52,44.75,2000,7,NS ,18.3
-65.52,44.75,2000,8,NS ,18.8
-65.52,44.75,2000,9,NS ,15.3
-65.52,44.75,2000,10,NS ,9.9
-65.52,44.75,2000,11,NS ,6
-65.52,44.75,2000,12,NS ,-1.5
-65.52,44.75,2001,1,NS ,-4.6
-65.52,44.75,2001,2,NS ,-3.5
-65.52,44.75,2001,3,NS ,-1
-65.52,44.75,2001,4,NS ,4.7
-65.52,44.75,2001,5,NS ,11.6
-65.52,44.75,2001,6,NS ,17.6
-65.52,44.75,2001,7,NS ,18.6
-65.52,44.75,2001,8,NS ,20
-65.52,44.75,2001,9,NS ,16
-65.52,44.75,2001,10,NS ,11.6
-65.52,44.75,2001,11,NS ,5.8
-65.52,44.75,2001,12,NS ,1.7
-65.52,44.75,2002,1,NS ,-1.7
-65.52,44.75,2002,2,NS ,-1.8
-65.52,44.75,2002,3,NS ,-0.4
-65.52,44.75,2002,4,NS ,5.8
-65.52,44.75,2002,5,NS ,10.5
-65.52,44.75,2002,6,NS ,14.1
-65.52,44.75,2002,7,NS ,19.3
-65.52,44.75,2002,8,NS ,19.2
-65.52,44.75,2002,9,NS ,15.4
-65.52,44.75,2002,10,NS ,8.3
-65.52,44.75,2002,11,NS ,4.1
-65.52,44.75,2003,1,NS ,-6.3
-65.52,44.75,2003,2,NS ,-5.8
-65.52,44.75,2003,3,NS ,-0.2
-65.52,44.75,2003,4,NS ,3.9
-65.52,44.75,2003,5,NS ,10.4
-65.52,44.75,2003,6,NS ,15.7
-65.52,44.75,2003,7,NS ,19.7
-65.52,44.75,2003,8,NS ,18.9
-65.52,44.75,2003,9,NS ,16.6
-65.52,44.75,2003,10,NS ,10.3
-65.52,44.75,2003,11,NS ,5.8
-65.52,44.75,2003,12,NS ,0.7
-65.52,44.75,2004,1,NS ,-9
-65.52,44.75,2004,2,NS ,-4.6
-65.52,44.75,2004,3,NS ,-1
-65.52,44.75,2004,4,NS ,5.2
-65.52,44.75,2004,5,NS ,10.8
-65.52,44.75,2004,6,NS ,14.4
-65.52,44.75,2004,7,NS ,18.7
-65.52,44.75,2004,8,NS ,18.6
-65.52,44.75,2004,9,NS ,14.4
-65.52,44.75,2004,10,NS ,10
-65.52,44.75,2004,11,NS ,4
-65.52,44.75,2004,12,NS ,-0.5
-65.52,44.75,2005,1,NS ,-6
-65.52,44.75,2005,2,NS ,-3.7
-65.52,44.75,2005,3,NS ,-0.2
-65.52,44.75,2005,4,NS ,6.1
-65.52,44.75,2005,5,NS ,9.5
-65.52,44.75,2005,6,NS ,15.6
-65.52,44.75,2005,7,NS ,18.1
-65.52,44.75,2005,8,NS ,19.3
-65.52,44.75,2005,9,NS ,16.7
-65.52,44.75,2005,10,NS ,11.2
-65.52,44.75,2005,11,NS ,6.8
-65.52,44.75,2005,12,NS ,-0.4
-65.52,44.75,2006,1,NS ,0.2
-65.52,44.75,2006,2,NS ,-3.1
-135.01,68.22,1987,1,NT,-24.2
-135.01,68.22,1987,2,NT,-27.6
-135.01,68.22,1987,3,NT,-21.9
-135.01,68.22,1987,4,NT,-17.4
-135.01,68.22,1987,5,NT,-3.7
-135.01,68.22,1987,6,NT,10.9
-135.01,68.22,1987,9,NT,4.8
-135.01,68.22,1987,10,NT,-3.1
-135.01,68.22,1987,11,NT,-21.1
-135.01,68.22,1987,12,NT,-23.1
-135.01,68.22,1988,1,NT,-27.1
-135.01,68.22,1988,2,NT,-24.8
-135.01,68.22,1988,3,NT,-20.7
-135.01,68.22,1988,4,NT,-8.6
-135.01,68.22,1988,5,NT,-0.3
-135.01,68.22,1988,6,NT,11
-135.01,68.22,1988,8,NT,10.4
-135.01,68.22,1988,9,NT,3.8
-135.01,68.22,1988,10,NT,-9
-135.01,68.22,1988,11,NT,-27.5
-135.01,68.22,1989,2,NT,-15.2
-135.01,68.22,1989,3,NT,-22.9
-135.01,68.22,1989,4,NT,-9.1
-135.01,68.22,1989,5,NT,-0.4
-135.01,68.22,1989,6,NT,12
-135.01,68.22,1989,9,NT,5.7
-135.01,68.22,1989,10,NT,-7.3
-135.01,68.22,1989,11,NT,-27.6
-135.01,68.22,1990,1,NT,-31.6
-135.01,68.22,1990,2,NT,-35.4
-135.01,68.22,1990,3,NT,-16.8
-135.01,68.22,1990,4,NT,-6.5
-135.01,68.22,1990,5,NT,1.5
-135.01,68.22,1990,9,NT,3.4
-135.01,68.22,1990,10,NT,-7.7
-135.01,68.22,1990,11,NT,-26.6
-135.01,68.22,1990,12,NT,-27.9
-135.01,68.22,1991,1,NT,-24.1
-135.01,68.22,1991,2,NT,-27.9
-135.01,68.22,1991,3,NT,-23.2
-135.01,68.22,1991,4,NT,-9.7
-135.01,68.22,1991,5,NT,4.2
-135.01,68.22,1991,7,NT,12.2
-135.01,68.22,1991,8,NT,9.8
-135.01,68.22,1991,9,NT,4.1
-135.01,68.22,1991,10,NT,-7.4
-135.01,68.22,1991,11,NT,-21.4
-135.01,68.22,1991,12,NT,-29
-135.01,68.22,1992,1,NT,-28.4
-135.01,68.22,1992,2,NT,-27.5
-135.01,68.22,1992,3,NT,-16.6
-135.01,68.22,1992,4,NT,-15
-135.01,68.22,1992,5,NT,-2.4
-135.01,68.22,1992,6,NT,10.1
-135.01,68.22,1992,7,NT,13.9
-135.01,68.22,1992,8,NT,11.3
-135.01,68.22,1992,9,NT,-1.2
-135.01,68.22,1992,10,NT,-10.4
-135.01,68.22,1992,11,NT,-18.8
-135.01,68.22,1992,12,NT,-23.8
-135.01,68.22,1993,1,NT,-24.3
-135.01,68.22,1993,2,NT,-22.1
-135.01,68.22,1993,3,NT,-18
-135.01,68.22,1993,4,NT,-12.1
-135.01,68.22,1993,5,NT,-0.4
-135.01,68.22,1993,6,NT,11.3
-135.01,68.22,1993,7,NT,15.3
-135.01,68.22,1993,8,NT,10.2
-135.01,68.22,1993,9,NT,3.7
-135.01,68.22,1993,10,NT,-4.8
-135.01,68.22,1993,11,NT,-18.7
-135.01,68.22,1993,12,NT,-23.4
-135.01,68.22,1994,1,NT,-30.6
-135.01,68.22,1994,2,NT,-25.9
-135.01,68.22,1994,3,NT,-21.8
-135.01,68.22,1994,4,NT,-13.1
-135.01,68.22,1994,5,NT,0.8
-135.01,68.22,1994,6,NT,8.8
-135.01,68.22,1994,7,NT,16.4
-135.01,68.22,1994,8,NT,13.6
-135.01,68.22,1994,9,NT,1.3
-135.01,68.22,1994,10,NT,-6.1
-135.01,68.22,1994,11,NT,-22.7
-135.01,68.22,1994,12,NT,-27.4
-135.01,68.22,1995,1,NT,-24.3
-135.01,68.22,1995,2,NT,-25.4
-135.01,68.22,1995,3,NT,-24
-135.01,68.22,1995,4,NT,-8
-135.01,68.22,1995,5,NT,3.7
-135.01,68.22,1995,6,NT,11.7
-135.01,68.22,1995,7,NT,14
-135.01,68.22,1995,8,NT,9.9
-135.01,68.22,1995,9,NT,6.7
-135.01,68.22,1995,10,NT,-6.7
-135.01,68.22,1995,11,NT,-19.5
-135.01,68.22,1995,12,NT,-30.5
-135.01,68.22,1996,1,NT,-26.7
-135.01,68.22,1996,2,NT,-23.1
-135.01,68.22,1996,3,NT,-18.8
-135.01,68.22,1996,4,NT,-15.3
-135.01,68.22,1996,5,NT,-0.5
-135.01,68.22,1996,6,NT,11.7
-135.01,68.22,1996,7,NT,14.1
-135.01,68.22,1996,8,NT,7.6
-135.01,68.22,1996,9,NT,0.2
-135.01,68.22,1996,10,NT,-13.4
-135.01,68.22,1996,11,NT,-20.5
-135.01,68.22,1996,12,NT,-24.4
-135.01,68.22,1997,1,NT,-29.4
-135.01,68.22,1997,2,NT,-24.1
-135.01,68.22,1997,3,NT,-23.3
-135.01,68.22,1997,4,NT,-10.8
-135.01,68.22,1997,5,NT,0
-135.01,68.22,1997,6,NT,11.6
-135.01,68.22,1997,7,NT,14.4
-135.01,68.22,1997,8,NT,13.1
-135.01,68.22,1997,9,NT,6.5
-135.01,68.22,1997,10,NT,-8.3
-135.01,68.22,1997,11,NT,-15.2
-135.01,68.22,1997,12,NT,-25.5
-135.01,68.22,1998,1,NT,-30.8
-135.01,68.22,1998,2,NT,-23.3
-135.01,68.22,1998,3,NT,-16.3
-135.01,68.22,1998,4,NT,-3.4
-135.01,68.22,1998,5,NT,5
-135.01,68.22,1998,6,NT,13.7
-135.01,68.22,1998,7,NT,17
-135.01,68.22,1998,8,NT,14.2
-135.01,68.22,1998,9,NT,6.6
-135.01,68.22,1998,10,NT,-5.8
-135.01,68.22,1998,11,NT,-17.1
-135.01,68.22,1998,12,NT,-21.2
-135.01,68.22,1999,1,NT,-28.7
-135.01,68.22,1999,2,NT,-25.3
-135.01,68.22,1999,3,NT,-23
-135.01,68.22,1999,4,NT,-13.7
-135.01,68.22,1999,5,NT,0.9
-135.01,68.22,1999,6,NT,12
-135.01,68.22,1999,7,NT,11.5
-135.01,68.22,1999,8,NT,12.2
-135.01,68.22,1999,9,NT,4.5
-135.01,68.22,1999,10,NT,-9.6
-135.01,68.22,1999,11,NT,-20.2
-135.01,68.22,1999,12,NT,-26.6
-135.01,68.22,2000,1,NT,-24.6
-135.01,68.22,2000,2,NT,-23.5
-135.01,68.22,2000,3,NT,-23.1
-135.01,68.22,2000,4,NT,-14.1
-135.01,68.22,2000,5,NT,-3.7
-135.01,68.22,2000,6,NT,12.5
-135.01,68.22,2000,7,NT,11
-135.01,68.22,2000,8,NT,8.1
-135.01,68.22,2000,9,NT,3.8
-135.01,68.22,2000,10,NT,-9.1
-135.01,68.22,2000,11,NT,-18.8
-135.01,68.22,2000,12,NT,-26.4
-135.01,68.22,2001,1,NT,-20.8
-135.01,68.22,2001,2,NT,-22.2
-135.01,68.22,2001,3,NT,-25.7
-135.01,68.22,2001,4,NT,-11.9
-135.01,68.22,2001,5,NT,-4
-135.01,68.22,2001,6,NT,10.3
-135.01,68.22,2001,7,NT,11.4
-135.01,68.22,2001,8,NT,11.2
-135.01,68.22,2001,9,NT,6.2
-135.01,68.22,2001,10,NT,-7.3
-135.01,68.22,2001,11,NT,-19.4
-135.01,68.22,2001,12,NT,-22.6
-135.01,68.22,2002,1,NT,-25.7
-135.01,68.22,2002,2,NT,-28.8
-135.01,68.22,2002,3,NT,-19.2
-135.01,68.22,2002,4,NT,-11.9
-135.01,68.22,2002,5,NT,1.4
-135.01,68.22,2002,6,NT,10.1
-135.01,68.22,2002,7,NT,13
-135.01,68.22,2002,8,NT,8.3
-135.01,68.22,2002,9,NT,6.6
-135.01,68.22,2002,10,NT,-5.8
-135.01,68.22,2002,11,NT,-14
-135.01,68.22,2002,12,NT,-16.3
-135.01,68.22,2003,1,NT,-28.6
-135.01,68.22,2003,2,NT,-24.6
-135.01,68.22,2003,3,NT,-22.9
-135.01,68.22,2003,4,NT,-8.3
-135.01,68.22,2003,5,NT,-0.1
-135.01,68.22,2003,6,NT,10.4
-135.01,68.22,2003,7,NT,13.9
-135.01,68.22,2003,8,NT,9.5
-135.01,68.22,2003,9,NT,3.3
-135.01,68.22,2003,10,NT,-2.1
-135.01,68.22,2003,11,NT,-18.1
-135.01,68.22,2003,12,NT,-26
-135.01,68.22,2004,1,NT,-29.5
-135.01,68.22,2004,2,NT,-30.2
-135.01,68.22,2004,3,NT,-26.5
-135.01,68.22,2004,4,NT,-12
-135.01,68.22,2004,5,NT,-0.6
-135.01,68.22,2004,6,NT,13.9
-135.01,68.22,2004,7,NT,14.6
-135.01,68.22,2004,8,NT,11.9
-135.01,68.22,2004,9,NT,2.5
-135.01,68.22,2004,10,NT,-7.4
-135.01,68.22,2004,11,NT,-22.5
-135.01,68.22,2004,12,NT,-29.5
-135.01,68.22,2005,1,NT,-24.1
-135.01,68.22,2005,2,NT,-25.2
-135.01,68.22,2005,3,NT,-19.8
-135.01,68.22,2005,4,NT,-11.8
-135.01,68.22,2005,5,NT,0.8
-135.01,68.22,2005,6,NT,9.1
-135.01,68.22,2005,7,NT,11.4
-135.01,68.22,2005,8,NT,15.7
-135.01,68.22,2005,9,NT,3.6
-135.01,68.22,2005,10,NT,-5.5
-135.01,68.22,2005,11,NT,-21.2
-135.01,68.22,2005,12,NT,-19.4
-135.01,68.22,2006,1,NT,-31.9
-135.01,68.22,2006,2,NT,-34.9
-135.01,68.22,2006,3,NT,-24.6
-135.01,68.22,2006,4,NT,-15.2
-135.01,68.22,2006,5,NT,1.2
-135.01,68.22,2006,6,NT,12.6
-135.01,68.22,2006,7,NT,14.6
-135.01,68.22,2006,8,NT,11.5
-135.01,68.22,2006,9,NT,7.4
-135.01,68.22,2006,10,NT,-3.4
-135.01,68.22,2006,11,NT,-20.1
-135.01,68.22,2006,12,NT,-18.4
-62.28,82.52,1987,1,NU,-29.7
-62.28,82.52,1987,2,NU,-36.9
-62.28,82.52,1987,3,NU,-35.4
-62.28,82.52,1987,4,NU,-28.4
-62.28,82.52,1987,5,NU,-14.6
-62.28,82.52,1987,6,NU,0.1
-62.28,82.52,1987,7,NU,2.5
-62.28,82.52,1987,8,NU,1.6
-62.28,82.52,1987,9,NU,-6.9
-62.28,82.52,1987,10,NU,-18.1
-62.28,82.52,1987,11,NU,-29.7
-62.28,82.52,1987,12,NU,-30.3
-62.28,82.52,1988,1,NU,-32.1
-62.28,82.52,1988,2,NU,-32.3
-62.28,82.52,1988,3,NU,-30.2
-62.28,82.52,1988,4,NU,-19.6
-62.28,82.52,1988,5,NU,-10.4
-62.28,82.52,1988,6,NU,-0.8
-62.28,82.52,1988,7,NU,3.7
-62.28,82.52,1988,8,NU,1.2
-62.28,82.52,1988,9,NU,-8.1
-62.28,82.52,1988,10,NU,-17.1
-62.28,82.52,1988,11,NU,-27.2
-62.28,82.52,1988,12,NU,-29.3
-62.28,82.52,1989,1,NU,-35.1
-62.28,82.52,1989,2,NU,-29.8
-62.28,82.52,1989,3,NU,-35
-62.28,82.52,1989,4,NU,-25.3
-62.28,82.52,1989,5,NU,-13.5
-62.28,82.52,1989,6,NU,1
-62.28,82.52,1989,7,NU,4.4
-62.28,82.52,1989,8,NU,0.4
-62.28,82.52,1989,9,NU,-8.4
-62.28,82.52,1989,10,NU,-20.5
-62.28,82.52,1989,11,NU,-26.6
-62.28,82.52,1989,12,NU,-30.1
-62.28,82.52,1990,1,NU,-29.7
-62.28,82.52,1990,2,NU,-33.6
-62.28,82.52,1990,3,NU,-29.8
-62.28,82.52,1990,4,NU,-19.6
-62.28,82.52,1990,5,NU,-7.8
-62.28,82.52,1990,6,NU,1.2
-62.28,82.52,1990,7,NU,3.8
-62.28,82.52,1990,8,NU,-0.8
-62.28,82.52,1990,9,NU,-9.4
-62.28,82.52,1990,10,NU,-21.3
-62.28,82.52,1990,11,NU,-31.3
-62.28,82.52,1990,12,NU,-32.7
-62.28,82.52,1991,1,NU,-34.6
-62.28,82.52,1991,2,NU,-33.9
-62.28,82.52,1991,3,NU,-28.6
-62.28,82.52,1991,4,NU,-21.9
-62.28,82.52,1991,5,NU,-9.9
-62.28,82.52,1991,6,NU,0.9
-62.28,82.52,1991,7,NU,3.9
-62.28,82.52,1991,8,NU,1.7
-62.28,82.52,1991,9,NU,-7.9
-62.28,82.52,1991,10,NU,-17.6
-62.28,82.52,1991,11,NU,-24.3
-62.28,82.52,1991,12,NU,-30.9
-62.28,82.52,1992,1,NU,-34.6
-62.28,82.52,1992,2,NU,-34.1
-62.28,82.52,1992,3,NU,-29.6
-62.28,82.52,1992,4,NU,-26.9
-62.28,82.52,1992,5,NU,-13.2
-62.28,82.52,1992,6,NU,-1.8
-62.28,82.52,1992,7,NU,2.8
-62.28,82.52,1992,8,NU,-0.3
-62.28,82.52,1992,9,NU,-8.5
-62.28,82.52,1992,10,NU,-19.8
-62.28,82.52,1992,11,NU,-27.9
-62.28,82.52,1992,12,NU,-30.6
-62.28,82.52,1993,1,NU,-32.1
-62.28,82.52,1993,2,NU,-29.4
-62.28,82.52,1993,3,NU,-32.6
-62.28,82.52,1993,4,NU,-23.7
-62.28,82.52,1993,5,NU,-10.6
-62.28,82.52,1993,6,NU,-1.3
-62.28,82.52,1993,7,NU,5.1
-62.28,82.52,1993,8,NU,-0.2
-62.28,82.52,1993,9,NU,-11.7
-62.28,82.52,1993,10,NU,-17.4
-62.28,82.52,1993,11,NU,-27.4
-62.28,82.52,1993,12,NU,-31.3
-62.28,82.52,1994,1,NU,-33.7
-62.28,82.52,1994,2,NU,-32.7
-62.28,82.52,1994,3,NU,-34.1
-62.28,82.52,1994,4,NU,-24.9
-62.28,82.52,1994,5,NU,-10.6
-62.28,82.52,1994,6,NU,1.6
-62.28,82.52,1994,7,NU,3.8
-62.28,82.52,1994,8,NU,1.8
-62.28,82.52,1994,9,NU,-6.8
-62.28,82.52,1994,10,NU,-17.2
-62.28,82.52,1994,11,NU,-23
-62.28,82.52,1994,12,NU,-30.8
-62.28,82.52,1995,1,NU,-33.6
-62.28,82.52,1995,2,NU,-33.7
-62.28,82.52,1995,3,NU,-34
-62.28,82.52,1995,4,NU,-15.4
-62.28,82.52,1995,5,NU,-9.8
-62.28,82.52,1995,6,NU,-0.5
-62.28,82.52,1995,7,NU,2
-62.28,82.52,1995,8,NU,1.7
-62.28,82.52,1995,9,NU,-5.7
-62.28,82.52,1995,10,NU,-19.1
-62.28,82.52,1995,11,NU,-25.1
-62.28,82.52,1995,12,NU,-32.5
-62.28,82.52,1996,1,NU,-32.1
-62.28,82.52,1996,2,NU,-29.8
-62.28,82.52,1996,3,NU,-30.8
-62.28,82.52,1996,4,NU,-21.9
-62.28,82.52,1996,5,NU,-9.3
-62.28,82.52,1996,6,NU,-0.6
-62.28,82.52,1996,7,NU,2.8
-62.28,82.52,1996,8,NU,-0.2
-62.28,82.52,1996,9,NU,-10.2
-62.28,82.52,1996,10,NU,-19.7
-62.28,82.52,1996,11,NU,-20.1
-62.28,82.52,1996,12,NU,-26.7
-62.28,82.52,1997,1,NU,-33.5
-62.28,82.52,1997,2,NU,-34
-62.28,82.52,1997,3,NU,-27.7
-62.28,82.52,1997,4,NU,-22.1
-62.28,82.52,1997,5,NU,-12.2
-62.28,82.52,1997,6,NU,-2.1
-62.28,82.52,1997,7,NU,2.5
-62.28,82.52,1997,8,NU,-1.1
-62.28,82.52,1997,9,NU,-9.7
-62.28,82.52,1997,10,NU,-19.4
-62.28,82.52,1997,11,NU,-23.3
-62.28,82.52,1997,12,NU,-29.4
-62.28,82.52,1998,1,NU,-31.4
-62.28,82.52,1998,2,NU,-33.4
-62.28,82.52,1998,3,NU,-28.4
-62.28,82.52,1998,4,NU,-22
-62.28,82.52,1998,5,NU,-11.9
-62.28,82.52,1998,6,NU,1.1
-62.28,82.52,1998,7,NU,4.6
-62.28,82.52,1998,8,NU,1.5
-62.28,82.52,1998,9,NU,-6.9
-62.28,82.52,1998,10,NU,-17.6
-62.28,82.52,1998,11,NU,-21.2
-62.28,82.52,1998,12,NU,-29.1
-62.28,82.52,1999,1,NU,-33.4
-62.28,82.52,1999,2,NU,-32
-62.28,82.52,1999,3,NU,-29.9
-62.28,82.52,1999,4,NU,-22.7
-62.28,82.52,1999,5,NU,-12.5
-62.28,82.52,1999,6,NU,-1.8
-62.28,82.52,1999,7,NU,3.5
-62.28,82.52,1999,8,NU,-1.8
-62.28,82.52,1999,9,NU,-8.8
-62.28,82.52,1999,10,NU,-18.8
-62.28,82.52,1999,11,NU,-23
-62.28,82.52,1999,12,NU,-33.5
-62.28,82.52,2000,1,NU,-35.5
-62.28,82.52,2000,8,NU,0.3
-62.28,82.52,2001,1,NU,-31.5
-62.28,82.52,2001,2,NU,-34.7
-62.28,82.52,2001,3,NU,-35.3
-62.28,82.52,2001,4,NU,-26.3
-62.28,82.52,2001,5,NU,-14.2
-62.28,82.52,2001,6,NU,-0.9
-62.28,82.52,2001,7,NU,2.6
-62.28,82.52,2001,8,NU,0.8
-62.28,82.52,2001,9,NU,-8.8
-62.28,82.52,2001,10,NU,-18.7
-62.28,82.52,2001,11,NU,-26
-62.28,82.52,2001,12,NU,-25.4
-62.28,82.52,2002,1,NU,-32.7
-62.28,82.52,2002,2,NU,-39.2
-62.28,82.52,2002,3,NU,-32.5
-62.28,82.52,2002,4,NU,-28
-62.28,82.52,2002,5,NU,-12.3
-62.28,82.52,2002,6,NU,-0.1
-62.28,82.52,2002,7,NU,4
-62.28,82.52,2002,8,NU,3.2
-62.28,82.52,2002,9,NU,-7.4
-62.28,82.52,2002,10,NU,-13.5
-62.28,82.52,2002,11,NU,-25.5
-62.28,82.52,2002,12,NU,-25.6
-62.28,82.52,2003,1,NU,-28.8
-62.28,82.52,2003,2,NU,-34.6
-62.28,82.52,2003,3,NU,-36.4
-62.28,82.52,2003,4,NU,-26.2
-62.28,82.52,2003,5,NU,-12
-62.28,82.52,2003,6,NU,-1.5
-62.28,82.52,2003,7,NU,5.8
-62.28,82.52,2003,8,NU,2.6
-62.28,82.52,2003,9,NU,-6.1
-62.28,82.52,2003,10,NU,-17.2
-62.28,82.52,2003,11,NU,-27.9
-62.28,82.52,2003,12,NU,-28.2
-62.28,82.52,2004,1,NU,-33
-62.28,82.52,2004,2,NU,-33.2
-62.28,82.52,2004,3,NU,-36.8
-62.28,82.52,2004,4,NU,-24.5
-62.28,82.52,2004,5,NU,-12.9
-62.28,82.52,2004,6,NU,-1.5
-62.28,82.52,2004,7,NU,2.9
-62.28,82.52,2004,8,NU,0.9
-62.28,82.52,2004,9,NU,-11.7
-62.28,82.52,2004,10,NU,-20.9
-62.28,82.52,2004,11,NU,-29
-62.28,82.52,2004,12,NU,-33.3
-62.28,82.52,2005,1,NU,-31.7
-62.28,82.52,2005,2,NU,-27.3
-62.28,82.52,2005,3,NU,-31.8
-62.28,82.52,2005,4,NU,-25.6
-62.28,82.52,2005,5,NU,-8.4
-62.28,82.52,2005,6,NU,0.6
-62.28,82.52,2005,7,NU,2.7
-62.28,82.52,2005,8,NU,-0.5
-62.28,82.52,2005,9,NU,-8.6
-62.28,82.52,2005,10,NU,-18.3
-62.28,82.52,2005,11,NU,-25.3
-62.28,82.52,2005,12,NU,-26
-62.28,82.52,2006,1,NU,-27.1
-62.28,82.52,2006,2,NU,-32.8
-62.28,82.52,2006,3,NU,-30.6
-62.28,82.52,2006,4,NU,-22.6
-62.28,82.52,2006,5,NU,-9
-62.28,82.52,2006,6,NU,-1
-62.28,82.52,2006,7,NU,3.9
-62.28,82.52,2006,8,NU,-0.6
-62.28,82.52,2006,9,NU,-5.7
-62.28,82.52,2006,10,NU,-20.8
-79.87,44.15,1987,1,ON,-4.8
-79.87,44.15,1987,2,ON,-6.2
-79.87,44.15,1987,3,ON,1.1
-79.87,44.15,1987,4,ON,9.3
-79.87,44.15,1987,5,ON,14.4
-79.87,44.15,1987,6,ON,19
-79.87,44.15,1987,7,ON,22.3
-79.87,44.15,1987,8,ON,19.4
-79.87,44.15,1987,9,ON,15.8
-79.87,44.15,1987,10,ON,7.4
-79.87,44.15,1987,11,ON,2.6
-79.87,44.15,1987,12,ON,-1.3
-79.87,44.15,1988,1,ON,-5.4
-79.87,44.15,1988,2,ON,-6.6
-79.87,44.15,1988,3,ON,-1.5
-79.87,44.15,1988,4,ON,5.6
-79.87,44.15,1988,5,ON,14.5
-79.87,44.15,1988,6,ON,17.6
-79.87,44.15,1988,7,ON,22.6
-79.87,44.15,1988,8,ON,21.1
-79.87,44.15,1988,9,ON,15.4
-79.87,44.15,1988,10,ON,6.6
-79.87,44.15,1988,11,ON,4.3
-79.87,44.15,1988,12,ON,-3.6
-79.87,44.15,1989,1,ON,-3.1
-79.87,44.15,1989,2,ON,-7.1
-79.87,44.15,1989,3,ON,-3.1
-79.87,44.15,1989,4,ON,4.4
-79.87,44.15,1989,5,ON,12.9
-79.87,44.15,1989,6,ON,18.4
-79.87,44.15,1989,7,ON,21.4
-79.87,44.15,1989,8,ON,19.3
-79.87,44.15,1989,9,ON,15.4
-79.87,44.15,1989,10,ON,9.9
-79.87,44.15,1989,11,ON,0.8
-79.87,44.15,1989,12,ON,-11.1
-79.87,44.15,1990,1,ON,-1.5
-79.87,44.15,1990,2,ON,-4.4
-79.87,44.15,1990,3,ON,0.3
-79.87,44.15,1990,4,ON,8.4
-79.87,44.15,1990,5,ON,11.8
-79.87,44.15,1990,6,ON,18.3
-79.87,44.15,1990,7,ON,20.1
-79.87,44.15,1990,8,ON,19.9
-79.87,44.15,1990,9,ON,15.2
-79.87,44.15,1990,10,ON,9.3
-79.87,44.15,1990,11,ON,4.4
-79.87,44.15,1990,12,ON,-2
-79.87,44.15,1991,1,ON,-6.9
-79.87,44.15,1991,2,ON,-3.2
-79.87,44.15,1991,3,ON,0.1
-79.87,44.15,1991,4,ON,8.3
-79.87,44.15,1991,5,ON,16.3
-79.87,44.15,1991,6,ON,19.9
-79.87,44.15,1991,7,ON,21.2
-79.87,44.15,1991,8,ON,20.9
-79.87,44.15,1991,9,ON,14.9
-79.87,44.15,1991,10,ON,10.5
-79.87,44.15,1991,11,ON,2.1
-79.87,44.15,1991,12,ON,-2.8
-79.87,44.15,1992,2,ON,-4.8
-79.87,44.15,1992,3,ON,-2.1
-79.87,44.15,1992,4,ON,5.7
-79.87,44.15,1992,5,ON,12.8
-79.87,44.15,1992,6,ON,16.3
-79.87,44.15,1992,7,ON,17.7
-79.87,44.15,1992,8,ON,18
-79.87,44.15,1992,9,ON,15.4
-79.87,44.15,1992,10,ON,7.4
-79.87,44.15,1992,11,ON,2.4
-79.87,44.15,1992,12,ON,-1.8
-79.87,44.15,1993,1,ON,-4.4
-79.87,44.15,1993,2,ON,-9.3
-79.87,44.15,1993,3,ON,-2.4
-79.87,44.15,1993,4,ON,6.8
-79.87,44.15,1993,5,ON,12.4
-79.87,44.15,1993,6,ON,17.3
-79.87,44.15,1993,7,ON,21.5
-79.87,44.15,1993,8,ON,21.1
-79.87,44.15,1993,9,ON,13.7
-79.87,44.15,1993,10,ON,7.9
-79.87,44.15,1993,11,ON,2.6
-79.87,44.15,1993,12,ON,-3.3
-79.87,44.15,1994,1,ON,-13.3
-79.87,44.15,1994,2,ON,-9.1
-79.87,44.15,1994,3,ON,-1.2
-79.87,44.15,1994,4,ON,7.6
-79.87,44.15,1994,5,ON,11.5
-79.87,44.15,1994,6,ON,19.1
-79.87,44.15,1994,7,ON,21.2
-79.87,44.15,1994,8,ON,18.6
-79.87,44.15,1994,9,ON,15.9
-79.87,44.15,1994,10,ON,10
-79.87,44.15,1994,11,ON,4.7
-79.87,44.15,1994,12,ON,-1.3
-79.87,44.15,1995,1,ON,-3.7
-79.87,44.15,1995,2,ON,-8.4
-79.87,44.15,1995,3,ON,1.1
-79.87,44.15,1995,4,ON,3.7
-79.87,44.15,1995,5,ON,12.9
-79.87,44.15,1995,6,ON,20
-79.87,44.15,1995,7,ON,21.4
-79.87,44.15,1995,8,ON,21.9
-79.87,44.15,1995,9,ON,14.2
-79.87,44.15,1995,10,ON,10.8
-79.87,44.15,1995,11,ON,-0.1
-79.87,44.15,1995,12,ON,-5.9
-79.87,44.15,1996,1,ON,-8
